"site.name","local.id","site.type","year","xcoord","ycoord","species","plant.code","strata","avg.cov","coc","nativity","stress.tol","notes"
"RAM #16","R-16","RAM",2018,552018.34135,4903001.60082,"Rubus hispidus","RUHI",3,3,3,"native",1,"Marshall Brook- one of Little's sites"
"RAM #16","R-16","RAM",2018,552018.34135,4903001.60082,"Scirpus cyperinus","SCCY",4,0.1,3,"native",1,"Marshall Brook- one of Little's sites"
"RAM #17","R-17","RAM",2013,559342.264817,4914816.27987,"Alnus incana","ALIN2",5,0.1,2.5,"native",1,"Southern Breakneck Pond- didn't install center stake"
"RAM #17","R-17","RAM",2013,559342.264817,4914816.27987,"Carex stricta","CAST8",4,40,4.5,"native",0,"Southern Breakneck Pond- didn't install center stake"
"RAM #17","R-17","RAM",2013,559342.264817,4914816.27987,"Chamaedaphne calyculata","CHCA2",5,45,5.5,"native",0,"Southern Breakneck Pond- didn't install center stake"
"RAM #17","R-17","RAM",2013,559342.264817,4914816.27987,"Ilex verticillata","ILVE",5,0.1,3,"native",1,"Southern Breakneck Pond- didn't install center stake"
"RAM #17","R-17","RAM",2013,559342.264817,4914816.27987,"Myrica gale","MYGA",5,10,5,"native",0,"Southern Breakneck Pond- didn't install center stake"
"RAM #17","R-17","RAM",2013,559342.264817,4914816.27987,"Sparganium americanum","SPAM",4,0.1,5,"native",0,"Southern Breakneck Pond- didn't install center stake"
"RAM #17","R-17","RAM",2013,559342.264817,4914816.27987,"Spiraea alba","SPAL2",5,0.1,2,"native",1,"Southern Breakneck Pond- didn't install center stake"
"RAM #17","R-17","RAM",2013,559342.264817,4914816.27987,"Typha latifolia","TYLA",4,0.1,2,"native",1,"Southern Breakneck Pond- didn't install center stake"
"RAM #17","R-17","RAM",2018,559342.264817,4914816.27987,"Alnus incana","ALIN2",5,10,2.5,"native",1,"Southern Breakneck Pond- didn't install center stake"
"RAM #17","R-17","RAM",2018,559342.264817,4914816.27987,"Calamagrostis canadensis","CACA4",4,0.1,2.33,"native",1,"Southern Breakneck Pond- didn't install center stake"
"RAM #17","R-17","RAM",2018,559342.264817,4914816.27987,"Carex stricta","CAST8",4,60,4.5,"native",0,"Southern Breakneck Pond- didn't install center stake"
"RAM #17","R-17","RAM",2018,559342.264817,4914816.27987,"Chamaedaphne calyculata","CHCA2",5,5,5.5,"native",0,"Southern Breakneck Pond- didn't install center stake"
"RAM #17","R-17","RAM",2018,559342.264817,4914816.27987,"Gaylussacia baccata","GABA",5,1,5,"native",0,"Southern Breakneck Pond- didn't install center stake"
"RAM #17","R-17","RAM",2018,559342.264817,4914816.27987,"Ilex verticillata","ILVE",5,15,3,"native",1,"Southern Breakneck Pond- didn't install center stake"
"RAM #17","R-17","RAM",2018,559342.264817,4914816.27987,"Myrica gale","MYGA",5,15,5,"native",0,"Southern Breakneck Pond- didn't install center stake"
"RAM #17","R-17","RAM",2018,559342.264817,4914816.27987,"Sparganium americanum","SPAM",4,0.1,5,"native",0,"Southern Breakneck Pond- didn't install center stake"
"RAM #17","R-17","RAM",2018,559342.264817,4914816.27987,"Sparganium emersum","SPEM2",4,0.1,3,"native",1,"Southern Breakneck Pond- didn't install center stake"
"RAM #17","R-17","RAM",2018,559342.264817,4914816.27987,"Spiraea alba","SPAL2",5,2,2,"native",1,"Southern Breakneck Pond- didn't install center stake"
"RAM #18","R-18","RAM",2013,556102.817835,4914279.79113,"Aronia melanocarpa","ARME6",5,2,4.5,"native",0,"Sunken Heath"
"RAM #18","R-18","RAM",2013,556102.817835,4914279.79113,"Carex exilis","CAEX7",3,5,7,"native",0,"Sunken Heath"
"RAM #18","R-18","RAM",2013,556102.817835,4914279.79113,"Carex exilis","CAEX7",4,0.1,7,"native",0,"Sunken Heath"
"RAM #18","R-18","RAM",2013,556102.817835,4914279.79113,"Carex lasiocarpa","CALA11",4,1,6,"native",0,"Sunken Heath"
"RAM #18","R-18","RAM",2013,556102.817835,4914279.79113,"Carex trisperma","CATR10",3,3,5,"native",0,"Sunken Heath"
"RAM #18","R-18","RAM",2013,556102.817835,4914279.79113,"Carex utriculata","CAUT",4,7,5,"native",0,"Sunken Heath"
"RAM #18","R-18","RAM",2013,556102.817835,4914279.79113,"Chamaedaphne calyculata","CHCA2",5,1,5.5,"native",0,"Sunken Heath"
"RAM #18","R-18","RAM",2013,556102.817835,4914279.79113,"Cladium mariscoides","CLMA",4,0.1,6,"native",0,"Sunken Heath"
"RAM #18","R-18","RAM",2013,556102.817835,4914279.79113,"Drosera rotundifolia","DRRO",3,1,4,"native",1,"Sunken Heath"
"RAM #18","R-18","RAM",2013,556102.817835,4914279.79113,"Eriophorum angustifolium","ERAN6",4,0.1,6.5,"native",0,"Sunken Heath"
"RAM #18","R-18","RAM",2013,556102.817835,4914279.79113,"Gaylussacia baccata","GABA",5,3,5,"native",0,"Sunken Heath"
"RAM #18","R-18","RAM",2013,556102.817835,4914279.79113,"Gaylussacia dumosa","GADU",5,40,8,"native",0,"Sunken Heath"
"RAM #18","R-18","RAM",2013,556102.817835,4914279.79113,"Myrica gale","MYGA",5,3,5,"native",0,"Sunken Heath"
"RAM #18","R-18","RAM",2013,556102.817835,4914279.79113,"Oclemena acuminata","OCAC",3,2,3.5,"native",1,"Sunken Heath"
"RAM #18","R-18","RAM",2013,556102.817835,4914279.79113,"Picea mariana","PIMA",5,10,6,"native",0,"Sunken Heath"
"RAM #18","R-18","RAM",2013,556102.817835,4914279.79113,"Rhynchospora alba","RHAL3",3,50,6,"native",0,"Sunken Heath"
"RAM #18","R-18","RAM",2013,556102.817835,4914279.79113,"Rhynchospora alba","RHAL3",4,3,6,"native",0,"Sunken Heath"
"RAM #18","R-18","RAM",2013,556102.817835,4914279.79113,"Solidago uliginosa","SOUL",3,0.1,8,"native",0,"Sunken Heath"
"RAM #18","R-18","RAM",2018,556102.817835,4914279.79113,"Aronia melanocarpa","ARME6",5,5,4.5,"native",0,"Sunken Heath"
"RAM #18","R-18","RAM",2018,556102.817835,4914279.79113,"Aronia melanocarpa","ARME6",5,10,4.5,"native",0,"Sunken Heath"
"RAM #18","R-18","RAM",2018,556102.817835,4914279.79113,"Carex disperma","CADI6",3,0.1,5.5,"native",0,"Sunken Heath"
"RAM #18","R-18","RAM",2018,556102.817835,4914279.79113,"Carex exilis","CAEX7",3,7,7,"native",0,"Sunken Heath"
"RAM #18","R-18","RAM",2018,556102.817835,4914279.79113,"Carex exilis","CAEX7",3,30,7,"native",0,"Sunken Heath"
"RAM #18","R-18","RAM",2018,556102.817835,4914279.79113,"Chamaedaphne calyculata","CHCA2",5,5,5.5,"native",0,"Sunken Heath"
"RAM #18","R-18","RAM",2018,556102.817835,4914279.79113,"Gaylussacia baccata","GABA",5,3,5,"native",0,"Sunken Heath"
"RAM #18","R-18","RAM",2018,556102.817835,4914279.79113,"Gaylussacia dumosa","GADU",5,50,8,"native",0,"Sunken Heath"
"RAM #18","R-18","RAM",2018,556102.817835,4914279.79113,"Gaylussacia dumosa","GADU",5,40,8,"native",0,"Sunken Heath"
"RAM #18","R-18","RAM",2018,556102.817835,4914279.79113,"Kalmia angustifolia","KAAN",5,2,2,"native",1,"Sunken Heath"
"RAM #18","R-18","RAM",2018,556102.817835,4914279.79113,"Larix laricina","LALA",5,1,4.5,"native",0,"Sunken Heath"
"RAM #18","R-18","RAM",2018,556102.817835,4914279.79113,"Myrica gale","MYGA",5,22,5,"native",0,"Sunken Heath"
"RAM #18","R-18","RAM",2018,556102.817835,4914279.79113,"Myrica gale","MYGA",5,5,5,"native",0,"Sunken Heath"
"RAM #18","R-18","RAM",2018,556102.817835,4914279.79113,"Oclemena nemoralis","OCNE2",3,0.1,7.5,"native",0,"Sunken Heath"
"RAM #18","R-18","RAM",2018,556102.817835,4914279.79113,"Oclemena nemoralis","OCNE2",3,5,7.5,"native",0,"Sunken Heath"
"RAM #18","R-18","RAM",2018,556102.817835,4914279.79113,"Picea mariana","PIMA",5,15,6,"native",0,"Sunken Heath"
"RAM #18","R-18","RAM",2018,556102.817835,4914279.79113,"Picea mariana","PIMA",5,15,6,"native",0,"Sunken Heath"
"RAM #18","R-18","RAM",2018,556102.817835,4914279.79113,"Rhynchospora alba","RHAL3",3,0.1,6,"native",0,"Sunken Heath"
"RAM #18","R-18","RAM",2018,556102.817835,4914279.79113,"Sarracenia purpurea","SAPU4",3,2,7,"native",0,"Sunken Heath"
"RAM #18","R-18","RAM",2018,556102.817835,4914279.79113,"Sarracenia purpurea","SAPU4",3,1,7,"native",0,"Sunken Heath"
"RAM #18","R-18","RAM",2018,556102.817835,4914279.79113,"Solidago uliginosa","SOUL",3,2,8,"native",0,"Sunken Heath"
"RAM #18","R-18","RAM",2018,556102.817835,4914279.79113,"Solidago uliginosa","SOUL",3,1,8,"native",0,"Sunken Heath"
"RAM #18","R-18","RAM",2018,556102.817835,4914279.79113,"Trichophorum cespitosum","TRCE3",3,15,7,"native",0,"Sunken Heath"
"RAM #18","R-18","RAM",2018,556102.817835,4914279.79113,"Trichophorum cespitosum","TRCE3",3,20,7,"native",0,"Sunken Heath"
"RAM #19","R-19","RAM",2013,563192.502697,4912852.23499,"Calamagrostis canadensis","CACA4",4,30,2.33,"native",1,"Great Meadow (MDI) #2"
"RAM #19","R-19","RAM",2013,563192.502697,4912852.23499,"Carex lacustris","CALA16",4,30,4,"native",1,"Great Meadow (MDI) #2"
"RAM #19","R-19","RAM",2013,563192.502697,4912852.23499,"Carex lasiocarpa","CALA11",4,15,6,"native",0,"Great Meadow (MDI) #2"
"RAM #19","R-19","RAM",2013,563192.502697,4912852.23499,"Carex stricta","CAST8",4,60,4.5,"native",0,"Great Meadow (MDI) #2"
"RAM #19","R-19","RAM",2013,563192.502697,4912852.23499,"Chamaedaphne calyculata","CHCA2",5,0.1,5.5,"native",0,"Great Meadow (MDI) #2"
"RAM #19","R-19","RAM",2013,563192.502697,4912852.23499,"Glyceria striata","GLST",4,0.1,3.5,"native",1,"Great Meadow (MDI) #2"
"RAM #19","R-19","RAM",2013,563192.502697,4912852.23499,"Juncus canadensis","JUCA3",4,1,3.5,"native",1,"Great Meadow (MDI) #2"
"RAM #19","R-19","RAM",2013,563192.502697,4912852.23499,"Myrica gale","MYGA",5,15,5,"native",0,"Great Meadow (MDI) #2"
"RAM #19","R-19","RAM",2013,563192.502697,4912852.23499,"Salix","SALIX",5,0.1,3.13,"native",1,"Great Meadow (MDI) #2"
"RAM #19","R-19","RAM",2013,563192.502697,4912852.23499,"Spiraea alba","SPAL2",5,0.1,2,"native",1,"Great Meadow (MDI) #2"
"RAM #19","R-19","RAM",2018,563192.502697,4912852.23499,"Aronia melanocarpa","ARME6",5,0.1,4.5,"native",0,"Great Meadow (MDI) #2"
"RAM #19","R-19","RAM",2018,563192.502697,4912852.23499,"Calamagrostis canadensis","CACA4",4,60,2.33,"native",1,"Great Meadow (MDI) #2"
"RAM #19","R-19","RAM",2018,563192.502697,4912852.23499,"Carex lacustris","CALA16",4,6,4,"native",1,"Great Meadow (MDI) #2"
"RAM #19","R-19","RAM",2018,563192.502697,4912852.23499,"Carex lasiocarpa","CALA11",4,20,6,"native",0,"Great Meadow (MDI) #2"
"RAM #19","R-19","RAM",2018,563192.502697,4912852.23499,"Carex stricta","CAST8",4,10,4.5,"native",0,"Great Meadow (MDI) #2"
"RAM #19","R-19","RAM",2018,563192.502697,4912852.23499,"Carex utriculata","CAUT",4,15,5,"native",0,"Great Meadow (MDI) #2"
"RAM #19","R-19","RAM",2018,563192.502697,4912852.23499,"Chamaedaphne calyculata","CHCA2",5,1,5.5,"native",0,"Great Meadow (MDI) #2"
"RAM #19","R-19","RAM",2018,563192.502697,4912852.23499,"Myrica gale","MYGA",5,12,5,"native",0,"Great Meadow (MDI) #2"
"RAM #19","R-19","RAM",2018,563192.502697,4912852.23499,"Rhamnus frangula","RHFR",5,0.1,0,"non-native",0,"Great Meadow (MDI) #2"
"RAM #19","R-19","RAM",2018,563192.502697,4912852.23499,"Salix","SALIX",5,0.1,3.13,"native",1,"Great Meadow (MDI) #2"
"RAM #19","R-19","RAM",2018,563192.502697,4912852.23499,"Scirpus cyperinus","SCCY",4,0.1,3,"native",1,"Great Meadow (MDI) #2"
"RAM #19","R-19","RAM",2018,563192.502697,4912852.23499,"Spiraea alba","SPAL2",5,2,2,"native",1,"Great Meadow (MDI) #2"
"RAM #20","R-20","RAM",2013,551902.915806,4900927.33181,"Acer rubrum","ACRU",7,5,2.5,"native",1,"Bass Harbor Marsh #3"
"RAM #20","R-20","RAM",2013,551902.915806,4900927.33181,"Carex trisperma","CATR10",3,5,5,"native",0,"Bass Harbor Marsh #3"
"RAM #20","R-20","RAM",2013,551902.915806,4900927.33181,"Cornus canadensis","COCA13",3,15,5.5,"native",0,"Bass Harbor Marsh #3"
"RAM #20","R-20","RAM",2013,551902.915806,4900927.33181,"Gaylussacia baccata","GABA",5,0.1,5,"native",0,"Bass Harbor Marsh #3"
"RAM #20","R-20","RAM",2013,551902.915806,4900927.33181,"Ilex mucronata","ILMU",5,10,4.5,"native",0,"Bass Harbor Marsh #3"
"RAM #20","R-20","RAM",2013,551902.915806,4900927.33181,"Kalmia angustifolia","KAAN",5,0.1,2,"native",1,"Bass Harbor Marsh #3"
"RAM #20","R-20","RAM",2013,551902.915806,4900927.33181,"Larix laricina","LALA",7,2,4.5,"native",0,"Bass Harbor Marsh #3"
"RAM #20","R-20","RAM",2013,551902.915806,4900927.33181,"Osmundastrum cinnamomea","OSCI2",3,5,3.5,"native",1,"Bass Harbor Marsh #3"
"RAM #20","R-20","RAM",2013,551902.915806,4900927.33181,"Picea mariana","PIMA",7,75,6,"native",0,"Bass Harbor Marsh #3"
"RAM #20","R-20","RAM",2013,551902.915806,4900927.33181,"Pinus strobus","PIST",7,0.1,2.5,"native",1,"Bass Harbor Marsh #3"
"RAM #20","R-20","RAM",2013,551902.915806,4900927.33181,"Rhododendron canadense","RHCA6",5,5,5.5,"native",0,"Bass Harbor Marsh #3"
"RAM #20","R-20","RAM",2013,551902.915806,4900927.33181,"Rubus repens","RURE4",3,0.1,6,"native",0,"Bass Harbor Marsh #3"
"RAM #20","R-20","RAM",2013,551902.915806,4900927.33181,"Trientalis borealis","TRBO2",3,0.1,4.5,"native",0,"Bass Harbor Marsh #3"
"RAM #20","R-20","RAM",2013,551902.915806,4900927.33181,"Vaccinium corymbosum","VACO",5,45,4,"native",1,"Bass Harbor Marsh #3"
"RAM #20","R-20","RAM",2013,551902.915806,4900927.33181,"Vaccinium vitis-idaea","VAVI",3,0.1,6.5,"native",0,"Bass Harbor Marsh #3"
"RAM #20","R-20","RAM",2013,551902.915806,4900927.33181,"Viburnum nudum var. cassinoides","VINUC",5,2,4.5,"native",0,"Bass Harbor Marsh #3"
"RAM #20","R-20","RAM",2018,551902.915806,4900927.33181,"Acer rubrum","ACRU",7,15,2.5,"native",1,"Bass Harbor Marsh #3"
"RAM #20","R-20","RAM",2018,551902.915806,4900927.33181,"Carex trisperma","CATR10",3,2,5,"native",0,"Bass Harbor Marsh #3"
"RAM #20","R-20","RAM",2018,551902.915806,4900927.33181,"Cornus canadensis","COCA13",3,10,5.5,"native",0,"Bass Harbor Marsh #3"
"RAM #20","R-20","RAM",2018,551902.915806,4900927.33181,"Ilex mucronata","ILMU",5,15,4.5,"native",0,"Bass Harbor Marsh #3"
"RAM #20","R-20","RAM",2018,551902.915806,4900927.33181,"Larix laricina","LALA",7,1,4.5,"native",0,"Bass Harbor Marsh #3"
"RAM #20","R-20","RAM",2018,551902.915806,4900927.33181,"Osmundastrum cinnamomea","OSCI2",3,3,3.5,"native",1,"Bass Harbor Marsh #3"
"RAM #20","R-20","RAM",2018,551902.915806,4900927.33181,"Osmundastrum cinnamomea","OSCI2",4,12,3.5,"native",1,"Bass Harbor Marsh #3"
"RAM #20","R-20","RAM",2018,551902.915806,4900927.33181,"Picea mariana","PIMA",5,3,6,"native",0,"Bass Harbor Marsh #3"
"RAM #20","R-20","RAM",2018,551902.915806,4900927.33181,"Picea mariana","PIMA",7,70,6,"native",0,"Bass Harbor Marsh #3"
"RAM #20","R-20","RAM",2018,551902.915806,4900927.33181,"Picea rubens","PIRU",7,1,4,"native",1,"Bass Harbor Marsh #3"
"RAM #20","R-20","RAM",2018,551902.915806,4900927.33181,"Pinus strobus","PIST",7,3,2.5,"native",1,"Bass Harbor Marsh #3"
"RAM #20","R-20","RAM",2018,551902.915806,4900927.33181,"Rhododendron canadense","RHCA6",5,2,5.5,"native",0,"Bass Harbor Marsh #3"
"RAM #20","R-20","RAM",2018,551902.915806,4900927.33181,"Rhododendron groenlandicum","RHGR3",5,1,6.5,"native",0,"Bass Harbor Marsh #3"
"RAM #20","R-20","RAM",2018,551902.915806,4900927.33181,"Rubus repens","RURE4",3,0.1,6,"native",0,"Bass Harbor Marsh #3"
"RAM #20","R-20","RAM",2018,551902.915806,4900927.33181,"Trientalis borealis","TRBO2",3,0.1,4.5,"native",0,"Bass Harbor Marsh #3"
"RAM #20","R-20","RAM",2018,551902.915806,4900927.33181,"Vaccinium corymbosum","VACO",5,30,4,"native",1,"Bass Harbor Marsh #3"
"RAM #20","R-20","RAM",2018,551902.915806,4900927.33181,"Vaccinium vitis-idaea","VAVI",3,0.1,6.5,"native",0,"Bass Harbor Marsh #3"
"RAM #20","R-20","RAM",2018,551902.915806,4900927.33181,"Viburnum nudum var. cassinoides","VINUC",5,4,4.5,"native",0,"Bass Harbor Marsh #3"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Alnus incana","ALIN2",5,15,2.5,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Calamagrostis canadensis","CACA4",4,75,2.33,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Carex folliculata","CAFO6",4,0.1,5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Carex lurida","CALU5",4,0.1,3,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Equisetum sylvaticum","EQSY",3,0.1,5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Galium trifidum","GATR2",3,0.1,4,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Glyceria canadensis","GLCA",4,1,4,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Lysimachia terrestris","LYTE2",3,2,3,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Myrica gale","MYGA",5,0.1,5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Oxalis stricta","OXST",3,0.1,2,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Persicaria sagittata","PESA20",3,0.1,3,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Picea mariana","PIMA",5,0.1,6,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Scirpus cyperinus","SCCY",4,1,3,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Spiraea alba","SPAL2",5,2,2,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Spiraea tomentosa","SPTO2",5,2,2.5,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Typha latifolia","TYLA",4,1,2,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Viburnum nudum var. cassinoides","VINUC",5,0.1,4.5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2014,551612.791066,4902352.31045,"Viola","VIOLA",3,0.1,3.5,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Alnus incana ssp. Rugosa","ALINR",5,20,2.5,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Calamagrostis canadensis","CACA4",4,75,2.33,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Carex echinata","CAEC",3,1,3.5,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Carex lacustris","CALA16",4,2,4,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Carex lurida","CALU5",3,1,3,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Carex stricta","CAST8",4,20,4.5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Carex trisperma","CATR10",3,2,5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Equisetum sylvaticum","EQSY",3,1,5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Glyceria striata","GLST",4,7,3.5,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Ilex verticillata","ILVE",5,2,3,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Juncus effusus","JUEF",4,2,2,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Larix laricina","LALA",5,1,4.5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Larix laricina","LALA",7,7,4.5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Lysimachia terrestris","LYTE2",3,2,3,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Picea glauca","PIGL",7,2,3.5,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Picea mariana","PIMA",5,3,6,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Picea mariana","PIMA",7,5,6,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Scirpus cyperinus","SCCY",4,3,3,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Sparganium","SPARG",3,1,4.5,"native",0,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Spiraea alba","SPAL2",5,2,2,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Spiraea tomentosa","SPTO2",5,4,2.5,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #21","R-21","RAM",2019,551612.791066,4902352.31045,"Vaccinium corymbosum","VACO",5,1,4,"native",1,"Lurvey Brook (off Hio Road)"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Acer rubrum","ACRU",7,2,2.5,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Betula populifolia","BEPO",7,0.1,2,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Osmunda regalis","OSRE",4,0.1,6,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Osmundastrum cinnamomea","OSCI2",4,20,3.5,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Picea mariana","PIMA",7,75,6,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Picea rubens","PIRU",7,5,4,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Pinus strobus","PIST",7,1,2.5,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Pteridium aquilinum","PTAQ",4,0.1,2,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2014,549091.483405,4909549.648231,"Thuja occidentalis","THOC2",7,15,4.5,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2019,549091.483405,4909549.648231,"Acer rubrum","ACRU",7,7,2.5,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2019,549091.483405,4909549.648231,"Betula alleghaniensis","BEAL2",7,1,5,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2019,549091.483405,4909549.648231,"Osmundastrum cinnamomea","OSCI2",4,20,3.5,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2019,549091.483405,4909549.648231,"Picea mariana","PIMA",7,75,6,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2019,549091.483405,4909549.648231,"Picea rubens","PIRU",7,1,4,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2019,549091.483405,4909549.648231,"Pinus strobus","PIST",7,1,2.5,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2019,549091.483405,4909549.648231,"Pteridium aquilinum","PTAQ",4,0.1,2,"native",1,"Near Pretty Marsh- hike boundary in"
"RAM #22","R-22","RAM",2019,549091.483405,4909549.648231,"Thuja occidentalis","THOC2",7,12,4.5,"native",0,"Near Pretty Marsh- hike boundary in"
"RAM #23","R-23","RAM",2014,560496.627367,4915639.180913,"Acer rubrum","ACRU",5,10,2.5,"native",1,"New Mills Meadow- NW"
"RAM #23","R-23","RAM",2014,560496.627367,4915639.180913,"Alnus incana","ALIN2",5,7,2.5,"native",1,"New Mills Meadow- NW"
"RAM #23","R-23","RAM",2014,560496.627367,4915639.180913,"Andromeda polifolia","ANPOG",5,15,8,"native",0,"New Mills Meadow- NW"
"RAM #23","R-23","RAM",2014,560496.627367,4915639.180913,"Arethusa bulbosa","ARBU",3,3,8,"native",0,"New Mills Meadow- NW"
"RAM #23","R-23","RAM",2014,560496.627367,4915639.180913,"Carex exilis","CAEX7",4,1,7,"native",0,"New Mills Meadow- NW"
"RAM #23","R-23","RAM",2014,560496.627367,4915639.180913,"Carex lasiocarpa","CALA11",4,40,6,"native",0,"New Mills Meadow- NW"
"RAM #23","R-23","RAM",2014,560496.627367,4915639.180913,"Carex stricta","CAST8",4,20,4.5,"native",0,"New Mills Meadow- NW"
"RAM #23","R-23","RAM",2014,560496.627367,4915639.180913,"Chamaedaphne calyculata","CHCA2",5,5,5.5,"native",0,"New Mills Meadow- NW"
"RAM #23","R-23","RAM",2014,560496.627367,4915639.180913,"Eriophorum virginicum","ERVI8",4,5,6.5,"native",0,"New Mills Meadow- NW"
"RAM #23","R-23","RAM",2014,560496.627367,4915639.180913,"Iris versicolor","IRVE2",4,0.1,3,"native",1,"New Mills Meadow- NW"
