"Code","Location_ID","Visit_ID","Panel","xCoordinate","yCoordinate","UTM_Zone","Latitude","Longitude","Date","Year","Visit_Type","limited_RAM","TSN","Latin_Name","Common","quad_freq","PLANTS_Code","CoC_ME_ACAD","Invasive","Protected_species","Coef_wetness"
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"7/27/2023",2023,"VS",1,40228,"Scirpus cyperinus","woolgrass",NA,"SCCY",2,FALSE,FALSE,-5
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"7/27/2023",2023,"VS",1,17251,"Thelypteris palustris","eastern marsh fern",NA,"THPA",3,FALSE,FALSE,-3
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"7/27/2023",2023,"VS",1,23573,"Vaccinium corymbosum","highbush blueberry",NA,"VACO",4,FALSE,FALSE,-3
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"7/27/2023",2023,"VS",1,NA,"Bryophytes",NA,NA,NA,NA,NA,NA,NA
"GRME06",221,NA,NA,563011,4912923,"19N",NA,NA,"7/27/2023",2023,"VS",1,897944,"Osmundastrum cinnamomea","cinnamon fern",NA,"OSCI2",4,FALSE,FALSE,-3
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2015",2015,"VS",1,513455,"Eurybia radula","low rough aster",NA,"EURA10",6,FALSE,FALSE,-5
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2015",2015,"VS",1,40544,"Calamagrostis canadensis","bluejoint",NA,"CACA4",3,FALSE,FALSE,-5
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2015",2015,"VS",1,39435,"Carex stricta","upright sedge",NA,"CAST8",4,FALSE,FALSE,-5
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2015",2015,"VS",1,28728,"Acer rubrum","red maple",NA,"ACRU",3,FALSE,FALSE,0
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2015",2015,"VS",1,19497,"Betula populifolia","gray birch",NA,"BEPO",2,FALSE,FALSE,0
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2015",2015,"VS",1,25329,"Spiraea alba","white meadowsweet",NA,"SPAL2",3,FALSE,FALSE,-3
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2015",2015,"VS",1,23985,"Lysimachia terrestris","earth loosestrife",NA,"LYTE2",3,FALSE,FALSE,-5
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2015",2015,"VS",1,17251,"Thelypteris palustris","eastern marsh fern",NA,"THPA",3,FALSE,FALSE,-3
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2015",2015,"VS",1,17218,"Osmunda regalis","royal fern",NA,"OSRE",6,FALSE,FALSE,0
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2015",2015,"VS",1,181888,"Alnus incana ssp. Rugosa","speckled alder",NA,"ALINR",3,FALSE,FALSE,-3
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2015",2015,"VS",1,19265,"Myrica gale","sweetgale",NA,"MYGA",5,FALSE,FALSE,-5
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2015",2015,"VS",1,39467,"Carex vesicaria","blister sedge",NA,"CAVE6",5,FALSE,FALSE,-5
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2015",2015,"VS",1,27985,"Ilex verticillata","common winterberry",NA,"ILVE",4,FALSE,FALSE,-3
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2015",2015,"VS",1,22507,"Salix bebbiana","Bebb's willow",NA,"SABE2",3,FALSE,FALSE,-3
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2015",2015,"VS",1,21473,"Triadenum fraseri","Fraser's St. Johnswort",NA,"TRFR",6,FALSE,FALSE,0
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2015",2015,"VS",1,39409,"Carex lacustris","hairy sedge",NA,"CALA16",4,FALSE,FALSE,-5
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2015",2015,"VS",1,24943,"Rubus hispidus","bristly dewberry",NA,"RUHI",3,FALSE,FALSE,-3
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2015",2015,"VS",1,503278,"Kalmia angustifolia","sheep laurel",NA,"KAAN",4,FALSE,FALSE,0
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2015",2015,"VS",1,25342,"Spiraea tomentosa","steeplebush",NA,"SPTO2",4,FALSE,FALSE,-3
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2015",2015,"VS",1,NA,"Viola pallens",NA,NA,NA,NA,NA,NA,NA
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2015",2015,"VS",1,NA,"Glyceria laxa",NA,NA,NA,NA,NA,NA,NA
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2015",2015,"VS",1,897944,"Osmundastrum cinnamomea","cinnamon fern",NA,"OSCI2",4,FALSE,FALSE,-3
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2020",2020,"VS",1,19265,"Myrica gale","sweetgale",NA,"MYGA",5,FALSE,FALSE,-5
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2020",2020,"VS",1,40544,"Calamagrostis canadensis","bluejoint",NA,"CACA4",3,FALSE,FALSE,-5
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2020",2020,"VS",1,28728,"Acer rubrum","red maple",NA,"ACRU",3,FALSE,FALSE,0
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2020",2020,"VS",1,19497,"Betula populifolia","gray birch",NA,"BEPO",2,FALSE,FALSE,0
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2020",2020,"VS",1,25329,"Spiraea alba","white meadowsweet",NA,"SPAL2",3,FALSE,FALSE,-3
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2020",2020,"VS",1,27985,"Ilex verticillata","common winterberry",NA,"ILVE",4,FALSE,FALSE,-3
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2020",2020,"VS",1,39435,"Carex stricta","upright sedge",NA,"CAST8",4,FALSE,FALSE,-5
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2020",2020,"VS",1,NA,"Bryophytes",NA,NA,NA,NA,NA,NA,NA
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2020",2020,"VS",1,NA,"Rhamnus alnifolia",NA,NA,NA,NA,NA,NA,NA
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2020",2020,"VS",1,181888,"Alnus incana ssp. Rugosa","speckled alder",NA,"ALINR",3,FALSE,FALSE,-3
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2020",2020,"VS",1,25127,"Aronia melanocarpa","black chokeberry",NA,"ARME6",5,FALSE,FALSE,0
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2020",2020,"VS",1,17218,"Osmunda regalis","royal fern",NA,"OSRE",6,FALSE,FALSE,0
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2020",2020,"VS",1,21473,"Triadenum fraseri","Fraser's St. Johnswort",NA,"TRFR",6,FALSE,FALSE,0
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2020",2020,"VS",1,NA,"Viburnum dilatatum",NA,NA,NA,NA,NA,NA,NA
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2020",2020,"VS",1,17251,"Thelypteris palustris","eastern marsh fern",NA,"THPA",3,FALSE,FALSE,-3
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2020",2020,"VS",1,183385,"Pinus strobus","eastern white pine",NA,"PIST",3,FALSE,FALSE,3
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2020",2020,"VS",1,24943,"Rubus hispidus","bristly dewberry",NA,"RUHI",3,FALSE,FALSE,-3
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2020",2020,"VS",1,25028,"Rubus pubescens","dwarf red blackberry",NA,"RUPU",6,FALSE,FALSE,-3
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2020",2020,"VS",1,25342,"Spiraea tomentosa","steeplebush",NA,"SPTO2",4,FALSE,FALSE,-3
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2020",2020,"VS",1,23985,"Lysimachia terrestris","earth loosestrife",NA,"LYTE2",3,FALSE,FALSE,-5
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2020",2020,"VS",1,503278,"Kalmia angustifolia","sheep laurel",NA,"KAAN",4,FALSE,FALSE,0
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2020",2020,"VS",1,43196,"Iris versicolor","harlequin blueflag",NA,"IRVE2",3,FALSE,FALSE,-5
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"8/14/2020",2020,"VS",1,897944,"Osmundastrum cinnamomea","cinnamon fern",NA,"OSCI2",4,FALSE,FALSE,-3
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"7/27/2023",2023,"VS",1,28728,"Acer rubrum","red maple",NA,"ACRU",3,FALSE,FALSE,0
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"7/27/2023",2023,"VS",1,NA,"Alnus incana ssp. rugosa",NA,NA,NA,NA,NA,NA,NA
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"7/27/2023",2023,"VS",1,19497,"Betula populifolia","gray birch",NA,"BEPO",2,FALSE,FALSE,0
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"7/27/2023",2023,"VS",1,40544,"Calamagrostis canadensis","bluejoint",NA,"CACA4",3,FALSE,FALSE,-5
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"7/27/2023",2023,"VS",1,39409,"Carex lacustris","hairy sedge",NA,"CALA16",4,FALSE,FALSE,-5
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"7/27/2023",2023,"VS",1,39435,"Carex stricta","upright sedge",NA,"CAST8",4,FALSE,FALSE,-5
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"7/27/2023",2023,"VS",1,40009,"Dulichium arundinaceum","threeway sedge",NA,"DUAR3",5,FALSE,FALSE,-5
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"7/27/2023",2023,"VS",1,NA,"Frangula alnus",NA,NA,NA,NA,NA,NA,NA
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"7/27/2023",2023,"VS",1,40842,"Glyceria canadensis","rattlesnake mannagrass",NA,"GLCA",4,FALSE,FALSE,-5
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"7/27/2023",2023,"VS",1,27985,"Ilex verticillata","common winterberry",NA,"ILVE",4,FALSE,FALSE,-3
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"7/27/2023",2023,"VS",1,23985,"Lysimachia terrestris","earth loosestrife",NA,"LYTE2",3,FALSE,FALSE,-5
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"7/27/2023",2023,"VS",1,19265,"Myrica gale","sweetgale",NA,"MYGA",5,FALSE,FALSE,-5
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"7/27/2023",2023,"VS",1,17218,"Osmunda regalis","royal fern",NA,"OSRE",6,FALSE,FALSE,0
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"7/27/2023",2023,"VS",1,183385,"Pinus strobus","eastern white pine",NA,"PIST",3,FALSE,FALSE,3
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"7/27/2023",2023,"VS",1,25028,"Rubus pubescens","dwarf red blackberry",NA,"RUPU",6,FALSE,FALSE,-3
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"7/27/2023",2023,"VS",1,25329,"Spiraea alba","white meadowsweet",NA,"SPAL2",3,FALSE,FALSE,-3
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"7/27/2023",2023,"VS",1,17251,"Thelypteris palustris","eastern marsh fern",NA,"THPA",3,FALSE,FALSE,-3
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"7/27/2023",2023,"VS",1,35251,"Viburnum dentatum","southern arrowwood",NA,"VIDE",4,FALSE,FALSE,0
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"7/27/2023",2023,"VS",1,NA,"Bryophytes",NA,NA,NA,NA,NA,NA,NA
"GRME07",217,NA,NA,563061,4912558,"19N",NA,NA,"7/27/2023",2023,"VS",1,897944,"Osmundastrum cinnamomea","cinnamon fern",NA,"OSCI2",4,FALSE,FALSE,-3
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/14/2015",2015,"VS",1,39409,"Carex lacustris","hairy sedge",NA,"CALA16",4,FALSE,FALSE,-5
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/14/2015",2015,"VS",1,39435,"Carex stricta","upright sedge",NA,"CAST8",4,FALSE,FALSE,-5
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/14/2015",2015,"VS",1,181888,"Alnus incana ssp. Rugosa","speckled alder",NA,"ALINR",3,FALSE,FALSE,-3
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/14/2015",2015,"VS",1,19497,"Betula populifolia","gray birch",NA,"BEPO",2,FALSE,FALSE,0
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/14/2015",2015,"VS",1,25329,"Spiraea alba","white meadowsweet",NA,"SPAL2",3,FALSE,FALSE,-3
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/14/2015",2015,"VS",1,40544,"Calamagrostis canadensis","bluejoint",NA,"CACA4",3,FALSE,FALSE,-5
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/14/2015",2015,"VS",1,195773,"Populus tremuloides","quaking aspen",NA,"POTR5",2,FALSE,FALSE,3
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/14/2015",2015,"VS",1,23985,"Lysimachia terrestris","earth loosestrife",NA,"LYTE2",3,FALSE,FALSE,-5
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/14/2015",2015,"VS",1,28728,"Acer rubrum","red maple",NA,"ACRU",3,FALSE,FALSE,0
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/14/2015",2015,"VS",1,22507,"Salix bebbiana","Bebb's willow",NA,"SABE2",3,FALSE,FALSE,-3
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/14/2015",2015,"VS",1,27985,"Ilex verticillata","common winterberry",NA,"ILVE",4,FALSE,FALSE,-3
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/14/2015",2015,"VS",1,17152,"Equisetum arvense","field horsetail",NA,"EQAR",2,FALSE,FALSE,0
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/14/2015",2015,"VS",1,19265,"Myrica gale","sweetgale",NA,"MYGA",5,FALSE,FALSE,-5
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/14/2015",2015,"VS",1,22567,"Salix petiolaris","slender willow",NA,"SAPE5",3,FALSE,FALSE,-3
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/14/2015",2015,"VS",1,17251,"Thelypteris palustris","eastern marsh fern",NA,"THPA",3,FALSE,FALSE,-3
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/14/2015",2015,"VS",1,39459,"Carex lasiocarpa","woolly-fruit sedge",NA,"CALA11",6,FALSE,FALSE,-5
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/14/2015",2015,"VS",1,183385,"Pinus strobus","eastern white pine",NA,"PIST",3,FALSE,FALSE,3
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/14/2015",2015,"VS",1,17637,"Onoclea sensibilis","sensitive fern",NA,"ONSE",3,FALSE,FALSE,-3
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/14/2015",2015,"VS",1,39446,"Carex brunnescens","brownish sedge",NA,"CABR15",4,FALSE,FALSE,-3
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/14/2015",2015,"VS",1,40228,"Scirpus cyperinus","woolgrass",NA,"SCCY",2,FALSE,FALSE,-5
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/14/2015",2015,"VS",1,43196,"Iris versicolor","harlequin blueflag",NA,"IRVE2",3,FALSE,FALSE,-5
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/14/2015",2015,"VS",1,39228,"Juncus canadensis","Canadian rush",NA,"JUCA3",4,FALSE,FALSE,-5
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/14/2015",2015,"VS",1,39467,"Carex vesicaria","blister sedge",NA,"CAVE6",5,FALSE,FALSE,-5
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/14/2015",2015,"VS",1,40009,"Dulichium arundinaceum","threeway sedge",NA,"DUAR3",5,FALSE,FALSE,-5
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/14/2015",2015,"VS",1,21473,"Triadenum fraseri","Fraser's St. Johnswort",NA,"TRFR",6,FALSE,FALSE,0
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/12/2020",2020,"VS",1,22567,"Salix petiolaris","slender willow",NA,"SAPE5",3,FALSE,FALSE,-3
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/12/2020",2020,"VS",1,39409,"Carex lacustris","hairy sedge",NA,"CALA16",4,FALSE,FALSE,-5
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/12/2020",2020,"VS",1,19265,"Myrica gale","sweetgale",NA,"MYGA",5,FALSE,FALSE,-5
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/12/2020",2020,"VS",1,25329,"Spiraea alba","white meadowsweet",NA,"SPAL2",3,FALSE,FALSE,-3
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/12/2020",2020,"VS",1,40544,"Calamagrostis canadensis","bluejoint",NA,"CACA4",3,FALSE,FALSE,-5
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/12/2020",2020,"VS",1,503278,"Kalmia angustifolia","sheep laurel",NA,"KAAN",4,FALSE,FALSE,0
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/12/2020",2020,"VS",1,39459,"Carex lasiocarpa","woolly-fruit sedge",NA,"CALA11",6,FALSE,FALSE,-5
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/12/2020",2020,"VS",1,181888,"Alnus incana ssp. Rugosa","speckled alder",NA,"ALINR",3,FALSE,FALSE,-3
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/12/2020",2020,"VS",1,28728,"Acer rubrum","red maple",NA,"ACRU",3,FALSE,FALSE,0
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/12/2020",2020,"VS",1,19497,"Betula populifolia","gray birch",NA,"BEPO",2,FALSE,FALSE,0
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/12/2020",2020,"VS",1,23985,"Lysimachia terrestris","earth loosestrife",NA,"LYTE2",3,FALSE,FALSE,-5
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/12/2020",2020,"VS",1,NA,"Solidago altissima",NA,NA,NA,NA,NA,NA,NA
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/12/2020",2020,"VS",1,23637,"Chamaedaphne calyculata","leatherleaf",NA,"CHCA2",5,FALSE,FALSE,-5
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/12/2020",2020,"VS",1,40228,"Scirpus cyperinus","woolgrass",NA,"SCCY",2,FALSE,FALSE,-5
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/12/2020",2020,"VS",1,17637,"Onoclea sensibilis","sensitive fern",NA,"ONSE",3,FALSE,FALSE,-3
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/12/2020",2020,"VS",1,183385,"Pinus strobus","eastern white pine",NA,"PIST",3,FALSE,FALSE,3
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/12/2020",2020,"VS",1,29182,"Impatiens capensis","jewelweed",NA,"IMCA",3,FALSE,FALSE,-3
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/12/2020",2020,"VS",1,27985,"Ilex verticillata","common winterberry",NA,"ILVE",4,FALSE,FALSE,-3
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/12/2020",2020,"VS",1,NA,"Frangula alnus",NA,NA,NA,NA,NA,NA,NA
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/12/2020",2020,"VS",1,36223,"Solidago","goldenrod species",NA,"SOLID",4,FALSE,FALSE,NA
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/12/2020",2020,"VS",1,508093,"Doellingeria umbellata","parasol whitetop",NA,"DOUM2",3,FALSE,FALSE,-3
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/12/2020",2020,"VS",1,22507,"Salix bebbiana","Bebb's willow",NA,"SABE2",3,FALSE,FALSE,-3
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/12/2020",2020,"VS",1,195773,"Populus tremuloides","quaking aspen",NA,"POTR5",2,FALSE,FALSE,3
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/12/2020",2020,"VS",1,23573,"Vaccinium corymbosum","highbush blueberry",NA,"VACO",4,FALSE,FALSE,-3
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/12/2020",2020,"VS",1,40400,"Agrostis stolonifera","creeping bentgrass",NA,"AGST2",0,FALSE,FALSE,-3
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/12/2020",2020,"VS",1,NA,"Dulichium",NA,NA,NA,NA,NA,NA,NA
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/12/2020",2020,"VS",1,39228,"Juncus canadensis","Canadian rush",NA,"JUCA3",4,FALSE,FALSE,-5
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/12/2020",2020,"VS",1,21473,"Triadenum fraseri","Fraser's St. Johnswort",NA,"TRFR",6,FALSE,FALSE,0
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/12/2020",2020,"VS",1,43196,"Iris versicolor","harlequin blueflag",NA,"IRVE2",3,FALSE,FALSE,-5
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/12/2020",2020,"VS",1,501288,"Carex utriculata","Northwest Territory sedge",NA,"CAUT",5,FALSE,FALSE,-5
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/12/2020",2020,"VS",1,NA,"Unknown Agrostis",NA,NA,NA,NA,NA,NA,NA
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/12/2020",2020,"VS",1,40243,"Scirpus atrocinctus","blackgirdle bulrush",NA,"SCAT4",3,FALSE,FALSE,-5
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/12/2020",2020,"VS",1,NA,"Bryophytes",NA,NA,NA,NA,NA,NA,NA
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/12/2020",2020,"VS",1,39446,"Carex brunnescens","brownish sedge",NA,"CABR15",4,FALSE,FALSE,-3
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/12/2020",2020,"VS",1,39435,"Carex stricta","upright sedge",NA,"CAST8",4,FALSE,FALSE,-5
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"8/12/2020",2020,"VS",1,NA,"Utricularia vulgaris",NA,NA,NA,NA,NA,NA,NA
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"7/25/2023",2023,"VS",1,28728,"Acer rubrum","red maple",NA,"ACRU",3,FALSE,FALSE,0
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"7/25/2023",2023,"VS",1,NA,"Alnus incana ssp. rugosa",NA,NA,NA,NA,NA,NA,NA
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"7/25/2023",2023,"VS",1,19497,"Betula populifolia","gray birch",NA,"BEPO",2,FALSE,FALSE,0
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"7/25/2023",2023,"VS",1,40544,"Calamagrostis canadensis","bluejoint",NA,"CACA4",3,FALSE,FALSE,-5
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"7/25/2023",2023,"VS",1,39409,"Carex lacustris","hairy sedge",NA,"CALA16",4,FALSE,FALSE,-5
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"7/25/2023",2023,"VS",1,39459,"Carex lasiocarpa","woolly-fruit sedge",NA,"CALA11",6,FALSE,FALSE,-5
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"7/25/2023",2023,"VS",1,39435,"Carex stricta","upright sedge",NA,"CAST8",4,FALSE,FALSE,-5
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"7/25/2023",2023,"VS",1,501288,"Carex utriculata","Northwest Territory sedge",NA,"CAUT",5,FALSE,FALSE,-5
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"7/25/2023",2023,"VS",1,39467,"Carex vesicaria","blister sedge",NA,"CAVE6",5,FALSE,FALSE,-5
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"7/25/2023",2023,"VS",1,835359,"Ilex mucronata","mountain holly/catberry",NA,"ILMU",6,FALSE,FALSE,0
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"7/25/2023",2023,"VS",1,27985,"Ilex verticillata","common winterberry",NA,"ILVE",4,FALSE,FALSE,-3
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"7/25/2023",2023,"VS",1,23985,"Lysimachia terrestris","earth loosestrife",NA,"LYTE2",3,FALSE,FALSE,-5
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"7/25/2023",2023,"VS",1,503653,"Maianthemum canadense","Canada mayflower",NA,"MACA4",3,FALSE,FALSE,3
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"7/25/2023",2023,"VS",1,19265,"Myrica gale","sweetgale",NA,"MYGA",5,FALSE,FALSE,-5
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"7/25/2023",2023,"VS",1,17637,"Onoclea sensibilis","sensitive fern",NA,"ONSE",3,FALSE,FALSE,-3
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"7/25/2023",2023,"VS",1,183385,"Pinus strobus","eastern white pine",NA,"PIST",3,FALSE,FALSE,3
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"7/25/2023",2023,"VS",1,195773,"Populus tremuloides","quaking aspen",NA,"POTR5",2,FALSE,FALSE,3
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"7/25/2023",2023,"VS",1,NA,"Potamogeton berchtoldii",NA,NA,NA,NA,NA,NA,NA
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"7/25/2023",2023,"VS",1,19408,"Quercus rubra","northern red oak",NA,"QURU",4,FALSE,FALSE,3
"GRME08",214,NA,NA,563371,4912986,"19N",NA,NA,"7/25/2023",2023,"VS",1,22507,"Salix bebbiana","Bebb's willow",NA,"SABE2",3,FALSE,FALSE,-3
